date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:40:26	9447/9447	---M-Z	200	added ('OK')	image/png	etag:%2224e7-5b3181c3e8680-gzip%22	https://cdn.qrstuff.com/images/button-visualead-youtube.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/images/button-visualead-youtube.png	(from https://www.qrstuff.com/)
09:40:26	9651/9651	---M--	200	added ('OK')	image/png	etag:%2225b3-5b42e66381500%22	https://cdn.qrstuff.com/images/button-visualead-contact-details.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/images/button-visualead-contact-details.png	(from https://www.qrstuff.com/)
09:40:26	9304/9304	---M-Z	200	added ('OK')	image/png	etag:%222458-5b3181c3e8680-gzip%22	https://cdn.qrstuff.com/images/button-visualead-google-maps.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/images/button-visualead-google-maps.png	(from https://www.qrstuff.com/)
09:40:27	260/260	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Dec%202020%2015:40:29%20GMT	https://www.qrstuff.com/blog/2012/08/12/dynamic-qr-codes	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/www.qrstuff.com/blog/2012/08/12/dynamic-qr-codes	(from https://www.qrstuff.com/)
09:40:27	28423/28423	---M-Z	200	added ('OK')	image/png	etag:%226f07-5b3181c3e8680-gzip%22	https://cdn.qrstuff.com//resources/images/icons/visual-button.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/resources/images/icons/visual-button.png	(from https://www.qrstuff.com/)
09:40:27	334/334	---M-Z	200	added ('OK')	image/png	etag:%2214e-5b3181c3e8680-gzip%22	https://cdn.qrstuff.com/images/default_qrcode.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/images/default_qrcode.png	(from https://www.qrstuff.com/)
09:40:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Dec%202020%2015:40:29%20GMT	http://cdn.optimizely.com/js/3685728224.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.optimizely.com/js/3685728224.2c.delayed	(from https://www.qrstuff.com/newaccount)
09:40:28	87/87	---M-Z	200	added ('OK')	text/javascript	etag:%223981137448c18b7fa20a5d43ef69c598%22	https://cdn.optimizely.com/js/3685728224.js	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.optimizely.com/js/3685728224.js	(from https://www.qrstuff.com/newaccount)
09:40:28	6360/6360	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2015:40:30%20GMT	https://www.qrstuff.com/newaccount.subscriber-features	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/www.qrstuff.com/newaccount-2.html	(from https://www.qrstuff.com/newaccount)
09:40:29	14832/14832	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2015:40:30%20GMT	https://www.qrstuff.com/subscription.renew	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/www.qrstuff.com/subscription-2.html	(from https://www.qrstuff.com/subscription)
09:40:29	288155/288155	---M--	200	added ('OK')	application/pdf	etag:%224659b-5b576e0cf3e80%22	https://www.qrstuff.com/fairuse.pdf	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/www.qrstuff.com/fairuse.pdf	(from https://www.qrstuff.com/faqs.html)
09:40:30	5242/5242	---M--	200	added ('OK')	image/png	etag:%22147a-5b576e0cf3e80%22	https://cdn.qrstuff.com/images/sample.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/images/sample.png	(from https://www.qrstuff.com/faqs.html)
09:40:30	73934/73934	---M--	200	added ('OK')	image/png	etag:%22120ce-5b42e66381500%22	https://cdn.qrstuff.com/images/manage-analytics.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/images/manage-analytics.png	(from https://www.qrstuff.com/faqs.html)
09:40:30	844891/844891	---M--	200	added ('OK')	image/png	etag:%22ce45b-5b576e0cf3e80%22	https://cdn.qrstuff.com/images/analytics_screenshot.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/images/analytics_screenshot.png	(from https://www.qrstuff.com/faqs.html)
09:40:30	88669/88669	---M--	200	added ('OK')	image/png	etag:%2215a5d-5b42e66381500%22	https://cdn.qrstuff.com/images/manage-dynamic.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/images/manage-dynamic.png	(from https://www.qrstuff.com/faqs.html)
09:40:30	53777/53777	---M--	200	added ('OK')	image/png	etag:%22d211-5b42e66381500%22	https://cdn.qrstuff.com/images/manage-edit.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/images/manage-edit.png	(from https://www.qrstuff.com/faqs.html)
09:40:30	57359/57359	---M--	200	added ('OK')	image/png	etag:%22e00f-5b42e66381500%22	https://cdn.qrstuff.com/images/manage-size1.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/images/manage-size1.png	(from https://www.qrstuff.com/faqs.html)
09:40:31	49914/49914	---M--	200	added ('OK')	image/png	etag:%22c2fa-5b42e66381500%22	https://cdn.qrstuff.com/images/manage-size2.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/images/manage-size2.png	(from https://www.qrstuff.com/faqs.html)
09:40:31	128447/128447	---M--	200	added ('OK')	image/png	etag:%221f5bf-5b576e0cf3e80%22	https://cdn.qrstuff.com/images/manage-logo1.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/images/manage-logo1.png	(from https://www.qrstuff.com/faqs.html)
09:40:32	213969/213969	---M--	200	added ('OK')	application/pdf	etag:%22343d1-5b576e0cf3e80%22	https://www.qrstuff.com/privacy_policy.pdf	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/www.qrstuff.com/privacy_policy.pdf	(from https://www.qrstuff.com/faqs.html)
09:40:32	508368/508368	---M--	200	added ('OK')	application/pdf	etag:%227c1d0-5b576e0cf3e80%22	https://www.qrstuff.com/batch_processing.pdf	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/www.qrstuff.com/batch_processing.pdf	(from https://www.qrstuff.com/faqs.html)
09:40:32	2248/2248	---M--	200	added ('OK')	image/gif	etag:%228c8-5b576e0cf3e80%22	https://www.qrstuff.com/resources/images/icons/qr-code-anatomy.gif	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/www.qrstuff.com/resources/images/icons/qr-code-anatomy.gif	(from https://www.qrstuff.com/qr_codes.html)
09:40:32	17676/17676	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2015:40:34%20GMT	https://www.qrstuff.com/qr_code_pdf.html	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/www.qrstuff.com/qr_code_pdf.html	(from https://www.qrstuff.com/qr_code_examples.html)
09:40:33	60356/60356	---M--	200	added ('OK')	image/png	etag:%22ebc4-5b42e66381500%22	https://cdn.qrstuff.com/resources/images/qr-code-examples/QRStuff_QRCodeExample_24.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/resources/images/qr-code-examples/QRStuff_QRCodeExample_24.png	(from https://www.qrstuff.com/qr_code_examples.html)
09:40:33	94287/94287	---M--	200	added ('OK')	image/jpeg	etag:%221704f-5b42e66381500%22	https://cdn.qrstuff.com/resources/images/qr-code-examples/QRStuff_QRCodeExample_2.jpg	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/resources/images/qr-code-examples/QRStuff_QRCodeExample_2.jpg	(from https://www.qrstuff.com/qr_code_examples.html)
09:40:34	154096/154096	---M--	200	added ('OK')	image/jpeg	etag:%22259f0-5b576e0cf3e80%22	https://cdn.qrstuff.com/resources/images/qr-code-examples/QRStuff_QRCodeExample_3.jpg	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/resources/images/qr-code-examples/QRStuff_QRCodeExample_3.jpg	(from https://www.qrstuff.com/qr_code_examples.html)
09:40:34	282649/282649	---M--	200	added ('OK')	image/png	etag:%2245019-5b42e66381500%22	https://cdn.qrstuff.com/resources/images/qr-code-examples/QRStuff_QRCodeExample_4.png	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/resources/images/qr-code-examples/QRStuff_QRCodeExample_4.png	(from https://www.qrstuff.com/qr_code_examples.html)
09:40:35	259149/259149	---M--	200	added ('OK')	image/jpeg	etag:%223f44d-5b42e66381500%22	https://cdn.qrstuff.com/resources/images/qr-code-examples/QRStuff_QRCodeExample_5.jpg	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/resources/images/qr-code-examples/QRStuff_QRCodeExample_5.jpg	(from https://www.qrstuff.com/qr_code_examples.html)
09:40:35	110200/110200	---M--	200	added ('OK')	image/jpeg	etag:%221ae78-5b42e66381500%22	https://cdn.qrstuff.com/resources/images/qr-code-examples/QRStuff_QRCodeExample_6.jpg	C:/Users/hp%20omen%2015/Documents/My%20Web%20Sites/de/cdn.qrstuff.com/resources/images/qr-code-examples/QRStuff_QRCodeExample_6.jpg	(from https://www.qrstuff.com/qr_code_examples.html)
